,date,review,rating,isEdited,title,userName,developerResponse
516,9/20/2023 7:20,Having trouble activating mobile key in new app. Repeated failure to send me otp. Failure also to send me otp via sms. So i revert to old app which works just fine. Please keep old app operational until all issues with new app are resolved.,1,FALSE,Keep the old app,el natividad,
517,9/16/2023 3:03,"Intermittently not sending me the otp request or approval request to continue the transaction. No available actions for users instead to wait for it, session time out or cancel request.",1,FALSE,Can’t do transactions,QinWangfei,
518,9/14/2023 14:56,"Will the mobile key attached to my old app still work? Last time I used the new app, it still directed me to the old one.
Also, Preferred Client UI is no longer available  in the new silly app.",1,FALSE,What a nightmare,DjKMG,
519,9/13/2023 8:29,I do not understand why the experience was designed this way. It’s so confusing! The choice of font too is so bad. The old app is actually better. I dont know how this is considered an “upgrade”.,1,FALSE,The UX is so confusing,Safinesque,
520,9/8/2023 1:47,Can’t be used on two different devices.,2,FALSE,Unable to use in other device,Aliedaa,
521,6/28/2023 10:49,I was comfortable on the older app. Why do need to have a new app? It’s so hard to register again when when I’m out of the country.,2,FALSE,Why the new app?,LeviZhin,
522,8/18/2023 9:45,"Just when i confirm to transfer my funds, it just stuck to ""Continue to mobile Pin"" what am I suppose to do with that.. no clear instructions.. BPI is always confusing!",1,FALSE,Confusing steps,WhiteRabies,
523,8/13/2023 14:59,"Im trying to send money to other bank but I need to allow it with old app but it keeps failing! its only use was to check balance and thats it! 

Please fix your app!",1,FALSE,Use less,OldGeezers,
524,8/13/2023 4:24,Bring back the old app. This new app is like a downgrade. UI too confusing some features from old app is no longer available. I cant even unmask my e credit card number.,1,FALSE,Worst,nemxx,
525,8/10/2023 12:43,I like it!,5,FALSE,Good app from my favorite bank,ngarud95,
526,7/23/2023 3:17,It’s a great app except that pasting text has been disabled. It’s very inconvenient to type account numbers and amounts while switching between apps on a phone. It’s also liable to making mistakes.,1,FALSE,Pasting text disabled,ClozeMinded,
527,7/13/2023 2:16,This new BPI app does not support joint accounts like the old app did. Do please make sure you understand your users and how they use your app before removing the old one.,1,FALSE,Doesn’t work the way users use old app,emm365,
528,7/10/2023 7:01,Cant make transactions because of the mobile key is still confused whether it will be opened on the old app or the new app. Wish i could give zero stars in this trashy update of app,1,FALSE,Mobile key is F*up,jo12654,
529,7/7/2023 18:51,I cannot login using my ipad air. It needs to have my sim in this device which is not possible. This ipad is not sim card capable. Hope there will be a fix to this.,1,FALSE,Device not supporting sms,Ceejay798,
530,6/30/2023 15:03,The thing is my main phone is not an open line and my registered sim is from different provider. So I use different phone for OTPs. I don’t wanna update my registered sim either. This app is useless for me,1,FALSE,Cant use the app,Kthjjk_17,
531,6/29/2023 12:36,This app is top-notch You can do all your banking needs Thank you BPI,5,FALSE,The Best App,plcip,
532,6/15/2023 5:17,"Instructions say to go tos More>Settings and > Manage Billers & Payees. Guess what, the ‘Manage Billers’ cant be seen or found. You alao removed a few features that make transfers more complicated.",2,FALSE,Unavailability,aya gos,
533,6/1/2023 12:39,Not sure if you still have QA since some of the functionality does not really work pike simple back button or statement. Why release an unpolished app,1,FALSE,Some functionality does not work,exQA,
534,9/9/2023 1:50,"No matter how many times I try to send that pre-composed message, it won’t send. So how do you think I can manage my account when I’m not in the Philippines??? This is ridiculous. Lol",1,FALSE,Pre-composed message won’t send. I’m in Canada,R9999999999999999999999999,
535,4/13/2023 4:28,This lessens strain to the eyes when using the app in dark environments.,4,FALSE,Make a Dark Mode Setting for IOS,J.A5639,
536,3/5/2023 2:01,Something for a change.,4,FALSE,UI looks good,Geayv,
537,9/11/2023 7:10,Unable to receive mobile key approval from the app,3,FALSE,Mobile Key,Biiksy101,
538,9/8/2023 16:23,The app requires a SIM support on the device. I don't use app on device with SIM therefore I cannot proceed with the registration. I am using my SIM on a separate device which is a dumb phone and not a smart phone.,1,FALSE,I can't use it.,AK (K A.),
539,8/1/2023 5:27,It’s not possible to paste account or phone numbers so you need to memorise account you want to pay to. Keep the old app for as possible.,1,FALSE,Keep the old app for as long as possible,Pjutir,
540,6/24/2023 1:05,Get a better app designer. I'll just go back to the old app because the readability is better than the new app.,2,FALSE,Change the fonts,13546,
541,7/20/2023 1:22,Looks rather unorthodox to me. Can you please use the usual SMS verification like other apps do?,3,FALSE,Inconvenient mobile verification,jonp200,
542,5/11/2023 3:31,It would be great if pending or real time transaction via credit are display immediately on the app,2,FALSE,Real time or Pending Transaction Credit Card,EYRONN,
543,6/21/2023 2:39,I cannot copy paste account numbers anymore which is very important in preventing errors when transferring. So weird the developers and approvers did not seem to notice,1,FALSE,Developers dont even use the app,swngo,
544,5/23/2023 9:40,App is new and will improve as the time goes by so no worries.,5,FALSE,So far so good.,Tematinds,"{'id': 36728158, 'body': 'Hi. Thank you for using the new BPI Mobile app. We really appreciate you taking the time out to share your  feedback. Glad you liked it! If you have concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-25T10:06:34Z'}"
545,5/8/2023 10:06,We need the generate qr feature please. I’m using the old app to generate qr,4,FALSE,Generate qr feature missing,MikeNa242,
546,4/11/2023 20:14,"New app doesn’t show my balance. It keeps telling me to try again. 

New app was unnecessary. They could have just upgraded the old app to include new features and securities.",1,FALSE,Doesn’t show balances; new app was unnecessary,be_chay,
547,2/28/2023 11:32,"Flat design, still no new features, still no apple pay/apple wallet support.",3,FALSE,Nothing is new,Rᴏɴ 乂 ᴎoЯ,"{'id': 36540745, 'body': ""Hi. Thank you for using the new BPI Mobile app. We really appreciate you taking the time out to share your feedback. Glad you liked it! We'll take note of this and further improve our service moving forward. If you have concerns, please visit https://www.bpi.com.ph/contactus. Thank you."", 'modified': '2023-05-16T00:19:19Z'}"
548,9/12/2023 13:49,"To help manage multiple accounts, hope you can improve the app by adding account naming functionality??",3,FALSE,ACCOUNT NICKNAME PLEASE,BSONC,
549,9/10/2023 13:52,"I prefer using the old application. This app doesnt let me login my old acc here. I tried to
login for like 6x already. I might change service provider if this is the case. Bring back the old app!",1,FALSE,Dissapointed,ANJ093,
550,8/20/2023 19:09,"Your UI is so cluttered and feels pretty unrefined.  There is no focus on each pane, just throwing numbers and characters in the screen. 

Seriously, the old app is miles better than this.",1,FALSE,User Experience Set Back,Jean cassel,
551,7/8/2023 18:40,"I suggest using the same font, style and color in the old app so it will look like a legit banking app.",3,FALSE,Fancy look of the app,CeeGurl,
552,6/19/2023 22:54,"After sending sms message for the registration and getting successful link message, still getting back from the start on logging in. So stupid.",1,FALSE,Not able to link.,WatsonsStupidApp,
553,5/23/2023 14:46,"i don’t understand, why i cannot log in to the new app. although the old app still accessible and useful to me. so if you ask me what app is better? I rather use the old one than the new.",1,FALSE,CANT LOG IN,bisaya ni day,"{'id': 36728039, 'body': 'Hi. We apologize for the inconvenience this may have caused you. May we know the specific error you are encountering so that we can identify the issue? If you have further concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-25T10:01:43Z'}"
554,9/18/2023 6:55,i cant load my GCash accnt. it freezes with the message “Continuo with mobile device…” the only option is the cancel request button. useless.,1,FALSE,Gcash loading,Bedct1010,
555,9/14/2023 10:04,Not only does my BPI account have to be repeatedly enrolled with gcash but using either this app or gcash won’t let me withdraw my first pay! MY FIRST PAY! Seriously the worst experience I’ve had with a bank ever!,1,FALSE,Worst experience ever,FCK010,
556,7/25/2023 4:04,A very simple feature commonly used in nearly all banking apps for convenience yet this new supposedly better app can’t copy paste!! It looks so cheap as well. The old app looked more classy and was easy on the eyes.,1,FALSE,No Copy Paste,ian101010,
557,7/14/2023 9:53,There’s always an error when I try to transfer funds. It will direct me to the old app but would still receive the error. very inconvenient,1,FALSE,fund transfer,cabnell,
558,7/11/2023 3:38,Unable to activate Mobile Key. I tried multiple times with different nos and to no avail. I’m unable to do online transactions because of this. What a waste of time!!,1,FALSE,Mobile key issue,jose viven,
