,date,review,rating,isEdited,userName,title,developerResponse,bank_app
3720,2023-06-26 07:34:05,"So I received an email that says Metrobank have a new app. Downloaded it. But damn, its bad. 

It wont accept my logins that I use to login to their website. 

It wont even let me sign up again. And say try again later.",1,False,DodongBryan,Worst Banking App,"{'id': 37393778, 'body': ""Hi DodongBryan, we apologize for the inconvenience you've experienced.\\r\\n\\nTo verify the validity of your access to the new Metrobank App and check for procedures related to its proper maintenance, you may call our 24/7 Customer Service Hotline (+632-88700-700 or domestic toll-free number 1-800-1888-5775) and select Option 2 (Bank Related) for assistance.\\n\\nHope this helps."", 'modified': '2023-06-29T07:01:31Z'}",Metropolitan Bank & Trust Company
3721,2023-06-22 00:54:04,"Old Apps is much better than the new one,loading so slow like a turtle then ang hassle pa I correctly input my passcode,then suddenly ng error yung apps after that Metrobank send and email saying na my passcode is blocked. Every time you send money,paying bills and etc. asking for passcode.Now I can’t do online transactions due to passcode blocked, need mo mupang tumawag sa customer service nila para eh unblock 🙄",1,False,cupssssssss,Frustrated,"{'id': 37322771, 'body': ""Hi cupssssssss, we're sorry to read about your experience.\\n\\n\\r\\nPlease be advised that the Metrobank passcode is a new security feature of Metrobank Online and the new Metrobank App. You are required to nominate a 6-digit code upon first log-in. You need to remember this passcode as it will be required in every transaction. Kindly note that your passcode for Metrobank Online/new Metrobank App will automatically unlock after 24 hours.\\n\\n\\r\\n\\nShould you wish to reset or unlock your passcode for Metrobank Online/new Metrobank App, we highly recommend you to call our 24/7 Customer Service Hotline (+632-88700-700 or domestic toll-free number 1-800-1888-5775) for immediate assistance.\\r\\n\\r\\n\\nThank you and have a good day."", 'modified': '2023-06-26T06:14:21Z'}",Metropolitan Bank & Trust Company
3722,2023-06-19 04:37:53,I cant even receive the verification code when logging in!!,1,False,pakyukabilisan mo,No,"{'id': 37223172, 'body': ""Hi pakyukabilisan mo, we're sorry to read about your experience. We have created a case under ticket number AppJun 19, 2023, 16:03BOF\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line."", 'modified': '2023-06-20T08:03:01Z'}",Metropolitan Bank & Trust Company
3723,2023-06-18 04:11:41,"It ask the 6 digit codes twice, while it only sends 1 set of code.",1,False,dudezkie,So much bugs,"{'id': 37219828, 'body': ""Hi dudezkie, sorry to hear about your experience. To help you, we'd like to remind you that the app will request for two codes: (1) first is your passcode in the app; (2) second is the One-Time Password (OTP) sent via SMS. For further guidance, visit https://www.metrobank.com.ph/articles/mb-app-how-to\\n\\nFor the security of your account, we are unable to assist you in resetting your passcode through this channel. To assist you further, kindly call our 24/7 Customer Service Hotline (+632-88700-700 or domestic toll-free number 1-800-1888-5775) and select Option 2 (Bank Related). Any of our phone banking officers/analysts would be happy to assist you.\\r\\n\\r\\nOnce it is reset, you will be asked to nominate a new passcode when you log in to your Metrobank Online account again.\\r\\n\\r\\n\\nShould you have other concerns, please feel free to message us again. Thank you."", 'modified': '2023-06-20T05:02:35Z'}",Metropolitan Bank & Trust Company
3724,2023-06-16 12:23:33,Your app never sent me a code thru email. Searched spam and tried to login 5 times already. Your bank is terribly slow to adapt in this fast moving world of online banking.,1,False,LifeHackerPH,Email validation never worked. I tried it for the nth time!,"{'id': 37195237, 'body': ""Hi LifeHackerPH, we're sorry to read about your experience. We have created a case under ticket number AppJun 16, 2023, 14:49BOF\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line."", 'modified': '2023-06-19T06:49:00Z'}",Metropolitan Bank & Trust Company
3725,2023-06-16 09:45:55,I received a message saying u have a new app and just login my existing username and password. Guess what! Invalid username! Funny thing is I can access the old app using my username and pass. 🫠,1,False,HaysHakdogkayo,Login failed,"{'id': 37195120, 'body': ""Hi HaysHakdogkayo, we're sorry to read about your experience. We have created a case under ticket number AppJun 16, 2023, 14:43BOF\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line."", 'modified': '2023-06-19T06:44:59Z'}",Metropolitan Bank & Trust Company
3726,2023-06-09 01:55:38,Could not enter your new app. Kahit same naman ng username at password dun sa lumang app.  Laging “Unexpected error occurred.  Please try again later”,1,False,khyefh,CANNOT OPEN,"{'id': 37109114, 'body': ""Hi khyefh, we're sorry to read about your experience. We have created a case under ticket number AppJun 9, 2023, 13:57BOF\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line.\\n"", 'modified': '2023-06-14T06:04:41Z'}",Metropolitan Bank & Trust Company
3727,2023-06-07 07:50:48,"This new app locked me out several times until now I still can’t log in, my credentials are correct. From the previous app, I use face recognition now I tried several times to login still no go. Now, I can’t track my money and check my account!!! Metrobank says to call their hotline wtf! I still need to buy some phone credits to call them and was only being routed to the voice prompt. With no help at all so useless! Might close this acct and switch elsewhere!",1,False,Baileylar,Bulok na app,"{'id': 37018625, 'body': ""Hi Baileylar, we're sorry to read about your experience. We have created a case under ticket number AppJun 7, 2023, 14:27EAP\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line."", 'modified': '2023-06-09T06:24:46Z'}",Metropolitan Bank & Trust Company
3728,2023-06-07 23:51:58,"Good app! 

Haven't encountered any error since I've download it.",5,False,Mfa 0101,New MB App,"{'id': 37108611, 'body': 'Hi Mfa 0101, thank you for your five star review! We are happy you had a good experience and hope you continue enjoying the convenience brought by the features of the NEW Metrobank App.\\r', 'modified': '2023-06-14T05:29:54Z'}",Metropolitan Bank & Trust Company
3729,2023-06-01 04:28:51,"I installed the app only to be faced with the frustration of being unable to VERIFY my own account. The verification code gets sent 5-10 MINUTES AFTER I input the account details, and by then it’s too late since the app refuses to accept the verification code! I contacted your customer service only to be told that your systems are working fine, that there’s no maintenance being done, and so the problem must be with ME. My network must be the problem since it’s sending the verification code so LATE. LOL. what a bunch of clowns! It’s your OWN SYSTEM that’s extremely delayed in sending out the codes. I tried again just today. It’s been 30 MINUTES AND I HAVE RECEIVED NO VERIFICATION CODE. I deleted your stupid app. WHAT A JOKE. 👎🏼👎🏼👎🏼👎🏼👎🏼",1,True,seokjinssmoon,Delete this! Can’t even log in on this godforsaken app.,"{'id': 36476124, 'body': ""Hi seokjinssmoon, we're sorry to read about your experience. We have created a case under ticket number App05/10/2023, 14:29MTQ\\r. Please allow us to take a look at the issue by sending us more details via our official Facebook page or e-mail us at customercare@metrobank.com.ph. Kindly use the ticket number as the subject line."", 'modified': '2023-05-12T06:31:48Z'}",Metropolitan Bank & Trust Company
